date,ticker,event_ticker,threshold,threshold_low,threshold_high,direction,strike_type,market_prob,actual_outcome,actual_tmax,result,settlement_value,volume,bid_price,ask_price
2023-09-17,HIGHNY-23SEP17-B77.5,HIGHNY-23SEP17,77.0,77.0,79.0,between,between,0.44,1,77.0,yes,100,14,0.97,1.0
2023-09-17,HIGHNY-23SEP17-B79.5,HIGHNY-23SEP17,79.0,79.0,81.0,between,between,0.09,0,77.0,no,0,531,0.0,0.03
2023-09-17,HIGHNY-23SEP17-T80,HIGHNY-23SEP17,80.0,80.0,,above,greater,0.0,0,77.0,no,0,0,0.0,0.03
2023-09-18,HIGHNY-23SEP18-T68,HIGHNY-23SEP18,68.0,,68.0,below,less,0.2,0,68.0,no,0,271,0.0,0.01
2023-09-18,HIGHNY-23SEP18-B68.5,HIGHNY-23SEP18,68.0,68.0,70.0,between,between,0.5,1,68.0,yes,100,206,0.5,1.0
2023-09-18,HIGHNY-23SEP18-B70.5,HIGHNY-23SEP18,70.0,70.0,72.0,between,between,0.11,0,68.0,no,0,264,0.0,0.5
2023-09-18,HIGHNY-23SEP18-B72.5,HIGHNY-23SEP18,72.0,72.0,74.0,between,between,0.04,0,68.0,no,0,99,0.0,0.03
2023-09-18,HIGHNY-23SEP18-B74.5,HIGHNY-23SEP18,74.0,74.0,76.0,between,between,0.0,0,68.0,no,0,0,0.0,0.03
2023-09-18,HIGHNY-23SEP18-T75,HIGHNY-23SEP18,75.0,75.0,,above,greater,0.0,0,68.0,no,0,0,0.0,0.03
2023-09-19,HIGHNY-23SEP19-T70,HIGHNY-23SEP19,70.0,,70.0,below,less,0.03,0,71.96,no,0,10,0.0,0.01
2023-09-19,HIGHNY-23SEP19-B70.5,HIGHNY-23SEP19,70.0,70.0,72.0,between,between,0.01,0,71.96,no,0,1511,0.0,0.01
2023-09-19,HIGHNY-23SEP19-B72.5,HIGHNY-23SEP19,72.0,72.0,74.0,between,between,0.56,1,71.96,yes,100,238,0.97,1.0
2023-09-19,HIGHNY-23SEP19-B74.5,HIGHNY-23SEP19,74.0,74.0,76.0,between,between,0.32,0,71.96,no,0,322,0.0,0.03
2023-09-19,HIGHNY-23SEP19-B76.5,HIGHNY-23SEP19,76.0,76.0,78.0,between,between,0.05,0,71.96,no,0,27,0.0,0.03
2023-09-19,HIGHNY-23SEP19-T77,HIGHNY-23SEP19,77.0,77.0,,above,greater,0.0,0,71.96,no,0,0,0.0,0.04
2023-09-20,HIGHNY-23SEP20-B70.5,HIGHNY-23SEP20,70.0,70.0,72.0,between,between,0.03,0,73.94,no,0,503,0.0,0.01
2023-09-20,HIGHNY-23SEP20-T70,HIGHNY-23SEP20,70.0,,70.0,below,less,0.01,0,73.94,no,0,5,0.0,0.01
2023-09-20,HIGHNY-23SEP20-B72.5,HIGHNY-23SEP20,72.0,72.0,74.0,between,between,0.03,0,73.94,no,0,2076,0.0,0.01
2023-09-20,HIGHNY-23SEP20-B74.5,HIGHNY-23SEP20,74.0,74.0,76.0,between,between,0.81,1,73.94,yes,100,412,0.82,1.0
2023-09-20,HIGHNY-23SEP20-B76.5,HIGHNY-23SEP20,76.0,76.0,78.0,between,between,0.13,0,73.94,no,0,485,0.0,0.13
2023-09-20,HIGHNY-23SEP20-T77,HIGHNY-23SEP20,77.0,77.0,,above,greater,0.09,0,73.94,no,0,10,0.0,0.03
2023-09-21,HIGHNY-23SEP21-T69,HIGHNY-23SEP21,69.0,,69.0,below,less,0.0,0,71.06,no,0,0,0.0,0.01
2023-09-21,HIGHNY-23SEP21-B69.5,HIGHNY-23SEP21,69.0,69.0,71.0,between,between,0.01,0,71.06,no,0,682,0.0,0.01
2023-09-21,HIGHNY-23SEP21-B71.5,HIGHNY-23SEP21,71.0,71.0,73.0,between,between,0.98,1,71.06,yes,100,524,0.51,1.0
2023-09-21,HIGHNY-23SEP21-B73.5,HIGHNY-23SEP21,73.0,73.0,75.0,between,between,0.01,0,71.06,no,0,740,0.0,0.49
2023-09-21,HIGHNY-23SEP21-B75.5,HIGHNY-23SEP21,75.0,75.0,77.0,between,between,0.17,0,71.06,no,0,109,0.0,0.15
2023-09-21,HIGHNY-23SEP21-T76,HIGHNY-23SEP21,76.0,76.0,,above,greater,0.02,0,71.06,no,0,5,0.0,0.01
2023-09-22,HIGHNY-23SEP22-B67.5,HIGHNY-23SEP22,67.0,67.0,69.0,between,between,0.03,0,71.06,no,0,4,0.0,0.01
2023-09-22,HIGHNY-23SEP22-T67,HIGHNY-23SEP22,67.0,,67.0,below,less,0.01,0,71.06,no,0,5,0.0,0.01
2023-09-22,HIGHNY-23SEP22-B69.5,HIGHNY-23SEP22,69.0,69.0,71.0,between,between,0.01,0,71.06,no,0,1515,0.0,0.01
2023-09-22,HIGHNY-23SEP22-B71.5,HIGHNY-23SEP22,71.0,71.0,73.0,between,between,0.57,1,71.06,yes,100,42,0.01,1.0
2023-09-22,HIGHNY-23SEP22-B73.5,HIGHNY-23SEP22,73.0,73.0,75.0,between,between,0.01,0,71.06,no,0,792,0.0,0.06
2023-09-22,HIGHNY-23SEP22-T74,HIGHNY-23SEP22,74.0,74.0,,above,greater,0.05,0,71.06,no,0,2,0.0,0.03
2023-09-23,HIGHNY-23SEP23-B56.5,HIGHNY-23SEP23,56.0,56.0,58.0,between,between,0.03,0,62.96,no,0,10,0.0,0.01
2023-09-23,HIGHNY-23SEP23-T56,HIGHNY-23SEP23,56.0,,56.0,below,less,0.01,0,62.96,no,0,10,0.0,0.01
2023-09-23,HIGHNY-23SEP23-B58.5,HIGHNY-23SEP23,58.0,58.0,60.0,between,between,0.08,0,62.96,no,0,680,0.0,0.01
2023-09-23,HIGHNY-23SEP23-B60.5,HIGHNY-23SEP23,60.0,60.0,62.0,between,between,0.69,0,62.96,no,0,471,0.0,0.01
2023-09-23,HIGHNY-23SEP23-B62.5,HIGHNY-23SEP23,62.0,62.0,64.0,between,between,0.96,1,62.96,yes,100,689,0.0,0.95
2023-09-23,HIGHNY-23SEP23-T63,HIGHNY-23SEP23,63.0,63.0,,above,greater,0.12,0,62.96,no,0,334,0.04,1.0
2023-09-24,HIGHNY-23SEP24-B61.5,HIGHNY-23SEP24,61.0,61.0,63.0,between,between,0.01,0,66.02,no,0,565,0.0,0.01
2023-09-24,HIGHNY-23SEP24-T61,HIGHNY-23SEP24,61.0,,61.0,below,less,0.0,0,66.02,no,0,0,0.0,0.01
2023-09-24,HIGHNY-23SEP24-B63.5,HIGHNY-23SEP24,63.0,63.0,65.0,between,between,0.01,0,66.02,no,0,1268,0.0,0.03
2023-09-24,HIGHNY-23SEP24-B65.5,HIGHNY-23SEP24,65.0,65.0,67.0,between,between,0.33,1,66.02,yes,100,325,0.0,0.97
2023-09-24,HIGHNY-23SEP24-B67.5,HIGHNY-23SEP24,67.0,67.0,69.0,between,between,0.03,0,66.02,no,0,267,0.01,1.0
2023-09-24,HIGHNY-23SEP24-T68,HIGHNY-23SEP24,68.0,68.0,,above,greater,0.01,0,66.02,no,0,100,0.0,0.1
2023-09-25,HIGHNY-23SEP25-T59,HIGHNY-23SEP25,59.0,,59.0,below,less,0.03,0,66.02,no,0,21,0.0,0.01
2023-09-25,HIGHNY-23SEP25-B59.5,HIGHNY-23SEP25,59.0,59.0,61.0,between,between,0.03,0,66.02,no,0,462,0.0,0.01
2023-09-25,HIGHNY-23SEP25-B61.5,HIGHNY-23SEP25,61.0,61.0,63.0,between,between,0.02,0,66.02,no,0,6644,0.0,0.01
2023-09-25,HIGHNY-23SEP25-B63.5,HIGHNY-23SEP25,63.0,63.0,65.0,between,between,0.02,0,66.02,no,0,11675,0.0,0.02
2023-09-25,HIGHNY-23SEP25-B65.5,HIGHNY-23SEP25,65.0,65.0,67.0,between,between,0.77,1,66.02,yes,100,765,0.97,1.0
2023-09-25,HIGHNY-23SEP25-T66,HIGHNY-23SEP25,66.0,66.0,,above,greater,0.23,0,66.02,no,0,755,0.0,0.03
2023-09-26,HIGHNY-23SEP26-B58.5,HIGHNY-23SEP26,58.0,58.0,60.0,between,between,0.01,0,60.08,no,0,922,0.0,0.01
2023-09-26,HIGHNY-23SEP26-T58,HIGHNY-23SEP26,58.0,,58.0,below,less,0.0,0,60.08,no,0,0,0.0,0.01
2023-09-26,HIGHNY-23SEP26-B60.5,HIGHNY-23SEP26,60.0,60.0,62.0,between,between,0.98,1,60.08,yes,100,95,0.0,1.0
2023-09-26,HIGHNY-23SEP26-B62.5,HIGHNY-23SEP26,62.0,62.0,64.0,between,between,0.04,0,60.08,no,0,1002,0.0,0.49
2023-09-26,HIGHNY-23SEP26-B64.5,HIGHNY-23SEP26,64.0,64.0,66.0,between,between,0.03,0,60.08,no,0,203,0.0,0.19
2023-09-26,HIGHNY-23SEP26-T65,HIGHNY-23SEP26,65.0,65.0,,above,greater,0.02,0,60.08,no,0,10,0.0,0.1
2023-09-27,HIGHNY-23SEP27-T60,HIGHNY-23SEP27,60.0,,60.0,below,less,0.0,0,64.04,no,0,0,0.0,0.01
2023-09-27,HIGHNY-23SEP27-B60.5,HIGHNY-23SEP27,60.0,60.0,62.0,between,between,0.0,0,64.04,no,0,0,0.0,0.01
2023-09-27,HIGHNY-23SEP27-B62.5,HIGHNY-23SEP27,62.0,62.0,64.0,between,between,0.2,0,64.04,no,0,4,0.0,0.01
2023-09-27,HIGHNY-23SEP27-B64.5,HIGHNY-23SEP27,64.0,64.0,66.0,between,between,0.47,1,64.04,yes,100,369,0.92,1.0
2023-09-27,HIGHNY-23SEP27-B66.5,HIGHNY-23SEP27,66.0,66.0,68.0,between,between,0.66,0,64.04,no,0,378,0.0,0.97
2023-09-27,HIGHNY-23SEP27-T67,HIGHNY-23SEP27,67.0,67.0,,above,greater,0.03,0,64.04,no,0,17,0.0,1.0
2023-09-28,HIGHNY-23SEP28-B62.5,HIGHNY-23SEP28,62.0,62.0,64.0,between,between,0.01,0,64.94,no,0,484,0.0,0.01
2023-09-28,HIGHNY-23SEP28-T62,HIGHNY-23SEP28,62.0,,62.0,below,less,0.07,0,64.94,no,0,152,0.0,0.01
2023-09-28,HIGHNY-23SEP28-B64.5,HIGHNY-23SEP28,64.0,64.0,66.0,between,between,0.97,1,64.94,yes,100,109,0.64,1.0
2023-09-28,HIGHNY-23SEP28-B66.5,HIGHNY-23SEP28,66.0,66.0,68.0,between,between,0.05,0,64.94,no,0,409,0.0,0.18
2023-09-28,HIGHNY-23SEP28-B68.5,HIGHNY-23SEP28,68.0,68.0,70.0,between,between,0.14,0,64.94,no,0,8,0.0,0.22
2023-09-28,HIGHNY-23SEP28-T69,HIGHNY-23SEP28,69.0,69.0,,above,greater,0.1,0,64.94,no,0,11,0.0,1.0
2023-09-29,HIGHNY-23SEP29-T61,HIGHNY-23SEP29,61.0,,61.0,below,less,0.01,0,62.96,no,0,211,0.0,0.01
2023-09-29,HIGHNY-23SEP29-B61.5,HIGHNY-23SEP29,61.0,61.0,63.0,between,between,0.01,0,62.96,no,0,3097,0.0,0.01
2023-09-29,HIGHNY-23SEP29-B63.5,HIGHNY-23SEP29,63.0,63.0,65.0,between,between,0.66,1,62.96,yes,100,112,0.66,1.0
2023-09-29,HIGHNY-23SEP29-B65.5,HIGHNY-23SEP29,65.0,65.0,67.0,between,between,0.17,0,62.96,no,0,62,0.0,0.48
2023-09-29,HIGHNY-23SEP29-B67.5,HIGHNY-23SEP29,67.0,67.0,69.0,between,between,0.0,0,62.96,no,0,0,0.0,0.22
2023-09-29,HIGHNY-23SEP29-T68,HIGHNY-23SEP29,68.0,68.0,,above,greater,0.02,0,62.96,no,0,10,0.0,0.1
2023-09-30,HIGHNY-23SEP30-B62.5,HIGHNY-23SEP30,62.0,62.0,64.0,between,between,0.01,0,66.02,no,0,580,0.0,0.01
2023-09-30,HIGHNY-23SEP30-T62,HIGHNY-23SEP30,62.0,,62.0,below,less,0.05,0,66.02,no,0,271,0.0,0.01
2023-09-30,HIGHNY-23SEP30-B64.5,HIGHNY-23SEP30,64.0,64.0,66.0,between,between,0.55,0,66.02,no,0,332,0.0,0.01
2023-09-30,HIGHNY-23SEP30-B66.5,HIGHNY-23SEP30,66.0,66.0,68.0,between,between,0.35,1,66.02,yes,100,629,0.0,1.0
2023-09-30,HIGHNY-23SEP30-B68.5,HIGHNY-23SEP30,68.0,68.0,70.0,between,between,0.01,0,66.02,no,0,156,0.0,1.0
2023-09-30,HIGHNY-23SEP30-T69,HIGHNY-23SEP30,69.0,69.0,,above,greater,0.0,0,66.02,no,0,0,0.0,0.1
2023-10-01,HIGHNY-23OCT01-T72,HIGHNY-23OCT01,72.0,,72.0,below,less,0.0,0,75.92,no,0,0,0.0,0.01
2023-10-01,HIGHNY-23OCT01-B72.5,HIGHNY-23OCT01,72.0,72.0,74.0,between,between,0.0,0,75.92,no,0,0,0.0,0.01
2023-10-01,HIGHNY-23OCT01-B74.5,HIGHNY-23OCT01,74.0,74.0,76.0,between,between,0.01,0,75.92,no,0,1309,0.0,0.01
2023-10-01,HIGHNY-23OCT01-B76.5,HIGHNY-23OCT01,76.0,76.0,78.0,between,between,0.8,1,75.92,yes,100,625,0.15,1.0
2023-10-01,HIGHNY-23OCT01-B78.5,HIGHNY-23OCT01,78.0,78.0,80.0,between,between,0.85,0,75.92,no,0,285,0.0,0.95
2023-10-01,HIGHNY-23OCT01-T79,HIGHNY-23OCT01,79.0,79.0,,above,greater,0.0,0,75.92,no,0,0,0.0,0.1
2023-10-02,HIGHNY-23OCT02-B72.5,HIGHNY-23OCT02,72.0,72.0,74.0,between,between,0.0,0,77.0,no,0,0,0.0,0.01
2023-10-02,HIGHNY-23OCT02-T72,HIGHNY-23OCT02,72.0,,72.0,below,less,0.0,0,77.0,no,0,0,0.0,0.01
2023-10-02,HIGHNY-23OCT02-B74.5,HIGHNY-23OCT02,74.0,74.0,76.0,between,between,0.01,0,77.0,no,0,1222,0.0,0.01
2023-10-02,HIGHNY-23OCT02-B76.5,HIGHNY-23OCT02,76.0,76.0,78.0,between,between,0.5,1,77.0,yes,100,250,0.33,1.0
2023-10-02,HIGHNY-23OCT02-B78.5,HIGHNY-23OCT02,78.0,78.0,80.0,between,between,0.03,0,77.0,no,0,836,0.0,0.75
2023-10-02,HIGHNY-23OCT02-T79,HIGHNY-23OCT02,79.0,79.0,,above,greater,0.5,0,77.0,no,0,14,0.0,0.5
2023-10-03,HIGHNY-23OCT03-T78,HIGHNY-23OCT03,78.0,,78.0,below,less,0.0,0,80.06,no,0,0,0.0,0.01
2023-10-03,HIGHNY-23OCT03-B78.5,HIGHNY-23OCT03,78.0,78.0,80.0,between,between,0.01,0,80.06,no,0,1750,0.0,0.01
2023-10-03,HIGHNY-23OCT03-B80.5,HIGHNY-23OCT03,80.0,80.0,82.0,between,between,0.44,1,80.06,yes,100,150,0.5,1.0
2023-10-03,HIGHNY-23OCT03-B82.5,HIGHNY-23OCT03,82.0,82.0,84.0,between,between,0.53,0,80.06,no,0,470,0.0,1.0
2023-10-03,HIGHNY-23OCT03-B84.5,HIGHNY-23OCT03,84.0,84.0,86.0,between,between,0.0,0,80.06,no,0,0,0.0,0.22
2023-10-03,HIGHNY-23OCT03-T85,HIGHNY-23OCT03,85.0,85.0,,above,greater,0.0,0,80.06,no,0,0,0.0,0.1
2023-10-04,HIGHNY-23OCT04-T80,HIGHNY-23OCT04,80.0,,80.0,below,less,0.01,0,82.94,no,0,1191,0.0,0.01
2023-10-04,HIGHNY-23OCT04-B80.5,HIGHNY-23OCT04,80.0,80.0,82.0,between,between,0.03,0,82.94,no,0,1304,0.0,0.01
2023-10-04,HIGHNY-23OCT04-B82.5,HIGHNY-23OCT04,82.0,82.0,84.0,between,between,0.1,1,82.94,yes,100,174,0.01,1.0
2023-10-04,HIGHNY-23OCT04-B84.5,HIGHNY-23OCT04,84.0,84.0,86.0,between,between,0.7,0,82.94,no,0,52,0.0,0.99
2023-10-04,HIGHNY-23OCT04-B86.5,HIGHNY-23OCT04,86.0,86.0,88.0,between,between,0.1,0,82.94,no,0,50,0.0,0.2
2023-10-04,HIGHNY-23OCT04-T87,HIGHNY-23OCT04,87.0,87.0,,above,greater,0.1,0,82.94,no,0,13,0.0,1.0
2023-10-05,HIGHNY-23OCT05-B73.5,HIGHNY-23OCT05,73.0,73.0,75.0,between,between,0.01,0,77.0,no,0,999,0.0,0.01
2023-10-05,HIGHNY-23OCT05-T73,HIGHNY-23OCT05,73.0,,73.0,below,less,0.05,0,77.0,no,0,1079,0.0,0.01
2023-10-05,HIGHNY-23OCT05-B75.5,HIGHNY-23OCT05,75.0,75.0,77.0,between,between,0.4,0,77.0,no,0,781,0.0,0.01
2023-10-05,HIGHNY-23OCT05-B77.5,HIGHNY-23OCT05,77.0,77.0,79.0,between,between,0.54,1,77.0,yes,100,473,0.51,1.0
2023-10-05,HIGHNY-23OCT05-B79.5,HIGHNY-23OCT05,79.0,79.0,81.0,between,between,0.06,0,77.0,no,0,216,0.0,1.0
2023-10-05,HIGHNY-23OCT05-T80,HIGHNY-23OCT05,80.0,80.0,,above,greater,0.99,0,77.0,no,0,79,0.0,0.97
2023-10-06,HIGHNY-23OCT06-B67.5,HIGHNY-23OCT06,67.0,67.0,69.0,between,between,0.01,0,71.06,no,0,20,0.0,0.01
2023-10-06,HIGHNY-23OCT06-T67,HIGHNY-23OCT06,67.0,,67.0,below,less,0.01,0,71.06,no,0,20,0.0,0.01
2023-10-06,HIGHNY-23OCT06-B69.5,HIGHNY-23OCT06,69.0,69.0,71.0,between,between,0.1,0,71.06,no,0,824,0.0,0.01
2023-10-06,HIGHNY-23OCT06-B71.5,HIGHNY-23OCT06,71.0,71.0,73.0,between,between,0.51,1,71.06,yes,100,500,0.0,1.0
2023-10-06,HIGHNY-23OCT06-B73.5,HIGHNY-23OCT06,73.0,73.0,75.0,between,between,0.11,0,71.06,no,0,478,0.0,1.0
2023-10-06,HIGHNY-23OCT06-T74,HIGHNY-23OCT06,74.0,74.0,,above,greater,0.1,0,71.06,no,0,3,0.0,1.0
2023-10-07,HIGHNY-23OCT07-B64.5,HIGHNY-23OCT07,64.0,64.0,66.0,between,between,0.0,0,69.08,no,0,0,0.0,0.01
2023-10-07,HIGHNY-23OCT07-T64,HIGHNY-23OCT07,64.0,,64.0,below,less,0.0,0,69.08,no,0,0,0.0,0.01
2023-10-07,HIGHNY-23OCT07-B66.5,HIGHNY-23OCT07,66.0,66.0,68.0,between,between,0.3,0,69.08,no,0,1115,0.0,0.01
2023-10-07,HIGHNY-23OCT07-B68.5,HIGHNY-23OCT07,68.0,68.0,70.0,between,between,0.54,1,69.08,yes,100,680,0.54,1.0
2023-10-07,HIGHNY-23OCT07-B70.5,HIGHNY-23OCT07,70.0,70.0,72.0,between,between,0.31,0,69.08,no,0,239,0.0,0.31
2023-10-07,HIGHNY-23OCT07-T71,HIGHNY-23OCT07,71.0,71.0,,above,greater,0.01,0,69.08,no,0,314,0.0,1.0
2023-10-08,HIGHNY-23OCT08-B57.5,HIGHNY-23OCT08,57.0,57.0,59.0,between,between,0.03,0,59.0,no,0,201,0.0,0.01
2023-10-08,HIGHNY-23OCT08-T57,HIGHNY-23OCT08,57.0,,57.0,below,less,0.01,0,59.0,no,0,272,0.0,0.01
2023-10-08,HIGHNY-23OCT08-B59.5,HIGHNY-23OCT08,59.0,59.0,61.0,between,between,0.44,1,59.0,yes,100,82,0.35,1.0
2023-10-08,HIGHNY-23OCT08-B61.5,HIGHNY-23OCT08,61.0,61.0,63.0,between,between,0.54,0,59.0,no,0,82,0.0,1.0
2023-10-08,HIGHNY-23OCT08-B63.5,HIGHNY-23OCT08,63.0,63.0,65.0,between,between,0.0,0,59.0,no,0,0,0.0,0.2
2023-10-08,HIGHNY-23OCT08-T64,HIGHNY-23OCT08,64.0,64.0,,above,greater,0.02,0,59.0,no,0,160,0.0,0.1
2023-10-09,HIGHNY-23OCT09-B56.5,HIGHNY-23OCT09,56.0,56.0,58.0,between,between,0.0,0,60.08,no,0,0,0.0,0.01
2023-10-09,HIGHNY-23OCT09-T56,HIGHNY-23OCT09,56.0,,56.0,below,less,0.0,0,60.08,no,0,0,0.0,0.01
2023-10-09,HIGHNY-23OCT09-B58.5,HIGHNY-23OCT09,58.0,58.0,60.0,between,between,0.01,0,60.08,no,0,2039,0.0,0.01
2023-10-09,HIGHNY-23OCT09-B60.5,HIGHNY-23OCT09,60.0,60.0,62.0,between,between,0.7,1,60.08,yes,100,1164,0.95,1.0
2023-10-09,HIGHNY-23OCT09-B62.5,HIGHNY-23OCT09,62.0,62.0,64.0,between,between,0.2,0,60.08,no,0,4,0.0,0.99
2023-10-09,HIGHNY-23OCT09-T63,HIGHNY-23OCT09,63.0,63.0,,above,greater,0.0,0,60.08,no,0,0,0.0,0.1
2023-10-10,HIGHNY-23OCT10-B60.5,HIGHNY-23OCT10,60.0,60.0,62.0,between,between,0.08,0,62.96,no,0,98,0.0,0.01
2023-10-10,HIGHNY-23OCT10-T60,HIGHNY-23OCT10,60.0,,60.0,below,less,0.0,0,62.96,no,0,0,0.0,0.01
2023-10-10,HIGHNY-23OCT10-B62.5,HIGHNY-23OCT10,62.0,62.0,64.0,between,between,0.05,1,62.96,yes,100,2235,0.99,1.0
2023-10-10,HIGHNY-23OCT10-B64.5,HIGHNY-23OCT10,64.0,64.0,66.0,between,between,0.11,0,62.96,no,0,1142,0.0,0.56
2023-10-10,HIGHNY-23OCT10-B66.5,HIGHNY-23OCT10,66.0,66.0,68.0,between,between,0.01,0,62.96,no,0,2032,0.0,1.0
2023-10-10,HIGHNY-23OCT10-T67,HIGHNY-23OCT10,67.0,67.0,,above,greater,0.0,0,62.96,no,0,0,0.0,0.1
2023-10-11,HIGHNY-23OCT11-B63.5,HIGHNY-23OCT11,63.0,63.0,65.0,between,between,0.0,0,69.08,no,0,0,0.0,0.01
2023-10-11,HIGHNY-23OCT11-T63,HIGHNY-23OCT11,63.0,,63.0,below,less,0.01,0,69.08,no,0,300,0.0,0.01
2023-10-11,HIGHNY-23OCT11-B65.5,HIGHNY-23OCT11,65.0,65.0,67.0,between,between,0.23,0,69.08,no,0,1,0.0,0.01
2023-10-11,HIGHNY-23OCT11-B67.5,HIGHNY-23OCT11,67.0,67.0,69.0,between,between,0.07,0,69.08,no,0,1093,0.0,0.01
2023-10-11,HIGHNY-23OCT11-B69.5,HIGHNY-23OCT11,69.0,69.0,71.0,between,between,0.88,1,69.08,yes,100,1556,0.85,1.0
2023-10-11,HIGHNY-23OCT11-T70,HIGHNY-23OCT11,70.0,70.0,,above,greater,0.05,0,69.08,no,0,579,0.0,0.29
2023-10-12,HIGHNY-23OCT12-T63,HIGHNY-23OCT12,63.0,,63.0,below,less,0.0,0,69.08,no,0,0,0.0,0.01
2023-10-12,HIGHNY-23OCT12-B63.5,HIGHNY-23OCT12,63.0,63.0,65.0,between,between,0.0,0,69.08,no,0,0,0.0,0.01
2023-10-12,HIGHNY-23OCT12-B65.5,HIGHNY-23OCT12,65.0,65.0,67.0,between,between,0.0,0,69.08,no,0,0,0.0,0.01
2023-10-12,HIGHNY-23OCT12-B67.5,HIGHNY-23OCT12,67.0,67.0,69.0,between,between,0.25,0,69.08,no,0,561,0.0,0.01
2023-10-12,HIGHNY-23OCT12-B69.5,HIGHNY-23OCT12,69.0,69.0,71.0,between,between,0.65,1,69.08,yes,100,507,0.5,1.0
2023-10-12,HIGHNY-23OCT12-T70,HIGHNY-23OCT12,70.0,70.0,,above,greater,0.22,0,69.08,no,0,1816,0.0,0.01
2023-10-13,HIGHNY-23OCT13-T60,HIGHNY-23OCT13,60.0,,60.0,below,less,0.0,0,62.96,no,0,0,0.0,0.01
2023-10-13,HIGHNY-23OCT13-B60.5,HIGHNY-23OCT13,60.0,60.0,62.0,between,between,0.0,0,62.96,no,0,0,0.0,0.01
2023-10-13,HIGHNY-23OCT13-B62.5,HIGHNY-23OCT13,62.0,62.0,64.0,between,between,0.51,1,62.96,yes,100,143,0.51,1.0
2023-10-13,HIGHNY-23OCT13-B64.5,HIGHNY-23OCT13,64.0,64.0,66.0,between,between,0.44,0,62.96,no,0,556,0.0,0.44
2023-10-13,HIGHNY-23OCT13-B66.5,HIGHNY-23OCT13,66.0,66.0,68.0,between,between,0.2,0,62.96,no,0,4,0.0,1.0
2023-10-13,HIGHNY-23OCT13-T67,HIGHNY-23OCT13,67.0,67.0,,above,greater,0.0,0,62.96,no,0,0,0.0,0.03
2023-10-14,HIGHNY-23OCT14-B52.5,HIGHNY-23OCT14,52.0,52.0,54.0,between,between,0.08,0,55.94,no,0,347,0.0,0.01
2023-10-14,HIGHNY-23OCT14-T52,HIGHNY-23OCT14,52.0,,52.0,below,less,0.0,0,55.94,no,0,0,0.0,0.01
2023-10-14,HIGHNY-23OCT14-B54.5,HIGHNY-23OCT14,54.0,54.0,56.0,between,between,0.55,0,55.94,no,0,348,0.0,0.01
2023-10-14,HIGHNY-23OCT14-B56.5,HIGHNY-23OCT14,56.0,56.0,58.0,between,between,0.95,1,55.94,yes,100,594,0.95,1.0
2023-10-14,HIGHNY-23OCT14-B58.5,HIGHNY-23OCT14,58.0,58.0,60.0,between,between,0.0,0,55.94,no,0,0,0.0,0.15
2023-10-14,HIGHNY-23OCT14-T59,HIGHNY-23OCT14,59.0,59.0,,above,greater,0.0,0,55.94,no,0,0,0.0,0.03
2023-10-15,HIGHNY-23OCT15-B56.5,HIGHNY-23OCT15,56.0,56.0,58.0,between,between,0.15,0,60.08,no,0,110,0.0,0.01
2023-10-15,HIGHNY-23OCT15-T56,HIGHNY-23OCT15,56.0,,56.0,below,less,0.0,0,60.08,no,0,0,0.0,0.01
2023-10-15,HIGHNY-23OCT15-B58.5,HIGHNY-23OCT15,58.0,58.0,60.0,between,between,0.47,0,60.08,no,0,129,0.0,0.01
2023-10-15,HIGHNY-23OCT15-B60.5,HIGHNY-23OCT15,60.0,60.0,62.0,between,between,0.55,1,60.08,yes,100,194,0.31,1.0
2023-10-15,HIGHNY-23OCT15-B62.5,HIGHNY-23OCT15,62.0,62.0,64.0,between,between,0.07,0,60.08,no,0,131,0.0,0.22
2023-10-15,HIGHNY-23OCT15-T63,HIGHNY-23OCT15,63.0,63.0,,above,greater,0.0,0,60.08,no,0,0,0.0,0.06
2023-10-16,HIGHNY-23OCT16-T55,HIGHNY-23OCT16,55.0,,55.0,below,less,0.0,0,62.96,no,0,0,0.0,0.01
2023-10-16,HIGHNY-23OCT16-B55.5,HIGHNY-23OCT16,55.0,55.0,57.0,between,between,0.0,0,62.96,no,0,0,0.0,0.01
2023-10-16,HIGHNY-23OCT16-B57.5,HIGHNY-23OCT16,57.0,57.0,59.0,between,between,0.07,0,62.96,no,0,1131,0.0,0.01
2023-10-16,HIGHNY-23OCT16-B59.5,HIGHNY-23OCT16,59.0,59.0,61.0,between,between,0.07,0,62.96,no,0,2043,0.0,0.01
2023-10-16,HIGHNY-23OCT16-B61.5,HIGHNY-23OCT16,61.0,61.0,63.0,between,between,0.01,0,62.96,no,0,1473,0.0,0.01
2023-10-16,HIGHNY-23OCT16-T62,HIGHNY-23OCT16,62.0,62.0,,above,greater,0.55,1,62.96,yes,100,771,0.99,1.0
2023-10-17,HIGHNY-23OCT17-B57.5,HIGHNY-23OCT17,57.0,57.0,59.0,between,between,0.0,0,60.98,no,0,0,0.0,0.01
2023-10-17,HIGHNY-23OCT17-T57,HIGHNY-23OCT17,57.0,,57.0,below,less,0.0,0,60.98,no,0,0,0.0,0.01
2023-10-17,HIGHNY-23OCT17-B59.5,HIGHNY-23OCT17,59.0,59.0,61.0,between,between,0.06,0,60.98,no,0,665,0.0,0.01
2023-10-17,HIGHNY-23OCT17-B61.5,HIGHNY-23OCT17,61.0,61.0,63.0,between,between,0.33,1,60.98,yes,100,1321,0.5,1.0
